Vintage,Country,County,Designation,Points,Price,Province,Winery
2013,Italy,Orcia,Cenerentola Rosso,92,47 ,Central Italy,Donatella Cinelli Colombini
2013,France,Rully,Marissou Premier Cru,89,37 ,Burgundy,Domaine Ninot
2013,France,Chassagne Montrachet,Les Morgeots Premier Cru,91,112 ,Burgundy,Jean Luc and Paul Aegerter
2013,Italy,Terre Siciliane,Contrada S,93,63 ,Southern Italy,Passopisciaro
2013,France,Côtes de Provence,Le Château,88,20 ,Provence,Château Thuerry
2013,Italy,Toscana,Poggio al Tufo,86,15 ,Central Italy,Tommasi
2013,France,Côtes du Rhône Villages,Camp Romain,88,16 ,Rhône Valley,Laudun Chusclan
2013,Italy,Fiano di Avellino,Tenute di Altavilla,89,22 ,Southern Italy,Villa Matilde
2013,Italy,Terre Siciliane,Il Mascalese,87,25 ,Southern Italy,Antichi Vinai 1877
2013,France,Coteaux d Aix en Provence,La Source,91,21 ,Provence,Château Vignelaure
2013,France,Côtes du Rhône,Vade Retro,86,18 ,Rhône Valley,Dauvergne & Ranvier
2013,Italy,Barbaresco,Lurens,85,60 ,Northwestern Italy,La Bioca
2013,France,Saint Véran,Hors Classe,88,23 ,Burgundy,Domaine des Valanges
2013,France,Pernand Vergelesses,Creux de la Net Premier Cru,92,52 ,Burgundy,Jean Luc and Paul Aegerter
2013,France,Alsace,Tradition,86,23 ,Alsace,Cave de Turckheim
2013,France,Muscadet Sèvre et Maine,Les Grands Illustres Sur Lie,92,27 ,Loire Valley,Chateau de l Oiselinière
2013,France,Côtes de Provence Sainte Victoire,Terre Promise,88,20 ,Provence,Château Henri Bonnaud
2013,France,Vin de France,Villa Grand Cap,86,12 ,France Other,Lionel Osmin & Cie
2013,France,Côtes de Provence Sainte Victoire,Bonbon,92,29 ,Provence,Domaine des Diables
2013,Italy,Barolo,Garblèt Suè,98,83 ,Northwestern Italy,Brovia
2013,Italy,Morellino di Scansano,Heba,90,20 ,Central Italy,Fattoria di Magliano
2013,Italy,Alto Adige,Anrar Riserva,91,63 ,Northeastern Italy,Andriano
2013,Italy,Barolo,Sarmassa,88,75 ,Northwestern Italy,Virna Borgogno
2013,Italy,Chianti Colli Fiorentini,1265,87,12 ,Central Italy,Uggiano
2013,France,Alsace,Cuvée Théo,93,35 ,Alsace,Domaine Weinbach
2013,Italy,Trento,Rosé Metodo Classico,88,20 ,Northeastern Italy,Rotari
2013,Italy,Puglia,Masseria Surani Helios,87,13 ,Southern Italy,Tommasi
2013,Italy,Collio,Molamatta,88,23 ,Northeastern Italy,Marco Felluga
2013,Italy,Toscana,Tignanello,94,105 ,Central Italy,Marchesi Antinori
2013,Italy,Vittoria,Belsito,87,16 ,Southern Italy,Terre di Giurfo
2013,Italy,Toscana,Regina di Renieri,88,45 ,Central Italy,Renieri
2013,France,Alsace,Les Éléments,93,22 ,Alsace,Domaine Bott Geyl
2013,France,Alsace,Hengst Grand Cru,94,70 ,Alsace,Cave de Turckheim
2013,France,Alsace,Classic,90,24 ,Alsace,Hugel
2013,France,Côte Roannaise,Oudan,89,30 ,Loire Valley,Domaine Sérol
2013,France,Hermitage,Les Dionnières,93,108 ,Rhône Valley,Ferraton Pere et Fils
2013,France,Bordeaux,Mission St. Vincent,84,12 ,Bordeaux,Producta Vignobles
2013,France,Savigny lès Beaune,Les Serpentières Premier Cru,88,49 ,Burgundy,Maurice Ecard
2013,Italy,Barolo,Bussia,87,76 ,Northwestern Italy,La Bioca
2013,Italy,Alto Adige Terlano,Quarz,91,65 ,Northeastern Italy,Cantina Terlano
2013,Italy,Alto Adige,Alte Reben Vernatsch,89,21 ,Northeastern Italy,Franz Gojer Glögglhof
2013,France,Morgon,Grand Cras Vieilles Vignes,90,25 ,Beaujolais,Laurent Gauthier
2013,Italy,Orvieto,Secco,86,15 ,Central Italy,Sergio Mottura
2013,France,Coteaux Varois en Provence,Perle de Margüi,89,25 ,Provence,Château Margüi
2013,Italy,Barbaresco,Pora,87,65 ,Northwestern Italy,Ca  del Baio
2013,Italy,Sicilia,Perric One,88,18 ,Southern Italy,Castellucci Miano
2013,France,Alsace,Tradition,84,20 ,Alsace,Cave de Turckheim
2013,France,Alsace,Seppi Landmann Vallée Noble,90,28 ,Alsace,Domaine Rieflé Landmann
2013,France,Bordeaux Supérieur,Cuvée Prestige,85,20 ,Bordeaux,Château de Piote
2013,France,Pouilly Fuissé,Les BrÃ»lés,91,80 ,Burgundy,Château de Fuissé
2013,France,Costières de Nîmes,Cuvée Tradition,87,14 ,Rhône Valley,Mas des Bressades
2013,France,Touraine,La Voute,86,20 ,Loire Valley,Domaine Joël Delaunay
2013,Italy,Barolo,Gattera,93,97 ,Northwestern Italy,Cordero di Montezemolo
2013,Italy,Alto Adige,Sanct Valentin Riserva,91,38 ,Northeastern Italy,Cantina Produttori San Michele Appiano
2013,France,Saint Véran,Les Cras,88,28 ,Burgundy,Domaine des Deux Roches
2013,Italy,Barolo,Paesi Tuoi,88,60 ,Northwestern Italy,Vite Colte
2013,France,Côtes de Provence,La Chapelle de Sainte Roseline,91,65 ,Provence,Château Sainte Roseline
2013,Italy,Toscana,Scipio,90,110 ,Central Italy,Tenuta Sette Cieli
2013,France,Alsace,Réserve,87,15 ,Alsace,Willm
2013,Italy,Bolgheri,Borgeri,88,28 ,Central Italy,Giorgio Meletti Cavallari
2013,France,Cahors,Grande Lignée,89,19 ,Southwest France,Château de Gaudou
2013,Italy,Alto Adige,Vernatsch,90,24 ,Northeastern Italy,Baron Widmann
2013,France,Alsace,Fronholz,94,48 ,Alsace,Domaine Ostertag
2013,France,Alsace,Eichberg Grand Cru,89,45 ,Alsace,Martin Schaetzel
2013,France,Alsace,Goldert Grand Cru,92,48 ,Alsace,Domaine Zinck
2013,Italy,Puglia,Masseria Surani Arthemis,86,13 ,Southern Italy,Tommasi
2013,France,Saint Amour,Esprit de Séduction,88,24 ,Beaujolais,Pascal Berthier
2013,Italy,Barolo,Cascina Nuova,93,60 ,Northwestern Italy,Elvio Cogno
2013,France,Sancerre,La Bourgeoise,93,40 ,Loire Valley,Henri Bourgeois
2013,France,Saint Véran,Les Cras,90,19 ,Burgundy,Vignerons des Terres Secrètes
2013,France,Chablis,Montmains Premier Cru,91,34 ,Burgundy,Pascal Bouchard
2013,France,Côtes de Provence,Paparazzi,86,20 ,Provence,Domaine Sainte Marie
2013,France,Menetou Salon,Cuvée Exception,87,24 ,Loire Valley,Chavet Fils
2013,France,Costières de Nîmes,Les Cimels,87,15 ,Rhône Valley,Château d Or et de Gueules
2013,Italy,Bolgheri,Borgeri,88,28 ,Central Italy,Giorgio Meletti Cavallari
2013,France,Viré Clessé,Cuvée Spéciale,88,24 ,Burgundy,Domaine André Bonhomme
2013,France,Pouilly Fuissé,Clos sur la Roche,88,39 ,Burgundy,Domaine Saumaize Michelin
2013,Italy,Friuli,Sonoro,85,22 ,Northeastern Italy,Tenuta di Angoris
2013,Italy,Chianti Classico,Riserva,91,29 ,Central Italy,Volpaia
2013,Italy,Etna,Rampante Contrada Crasà Bianco,89,20 ,Southern Italy,Cantine Russo
2013,France,Beaujolais Villages,Domaine des Trois Vallons,88,14 ,Beaujolais,Georges Duboeuf
2013,France,Morgon,Le Py,90,21 ,Beaujolais,Vignerons de Bel Air
2013,Italy,Salento,Marangi,83,16 ,Southern Italy,Tenute Mater Domini
2013,France,Alsace,Terroir,88,19 ,Alsace,Domaine Zinck
2013,France,Coteaux Bourguignons,Buissonnier,84,14 ,Burgundy,Vignerons de Buxy
2013,Italy,Barbaresco,Ronchi,92,60 ,Northwestern Italy,Albino Rocca
2013,France,Chablis,Montmains Premier Cru,92,50 ,Burgundy,William Fèvre
2013,Italy,Barbaresco,SorÃ¬ San Lorenzo,93,450 ,Northwestern Italy,Gaja
2013,Italy,Etna,Pietralava Bianco,88,25 ,Southern Italy,Antichi Vinai 1877
2013,Italy,Chianti,Da Vinci,87,15 ,Central Italy,Cantine Leonardo Da Vinci
2013,Italy,Erice,Torre dei Venti,86,29 ,Southern Italy,Fazio
2013,France,Muscadet Sèvre et Maine Clisson,Château d Amour Vieilles Vignes,90,20 ,Loire Valley,Les Vignerons des Terroirs de la Noëlle
2013,France,Clos de Vougeot,Vieilles Vignes,95,350 ,Burgundy,Château de la Tour
2013,Italy,Sicilia,Il Tascante,90,20 ,Southern Italy,Tasca d Almerita
2013,France,Chassagne Montrachet,Les Embazées Premier Cru,93,94 ,Burgundy,Chartron et Trébuchet
2013,France,Côtes de Provence,Cuvée Spéciale,88,15 ,Provence,Domaine de la Sanglière
2013,Italy,Barolo,Parussi,91,49 ,Northwestern Italy,Sordo
2013,Italy,Valdobbiadene Prosecco Superiore,Dosaggio Zero,92,30 ,Northeastern Italy,Ca  dei Zago
2013,Italy,Terre Siciliane,Piano Maltese,87,13 ,Southern Italy,Tenuta Rapitalà
2013,Italy,Falanghina del Sannio,Morabianca,87,21 ,Southern Italy,Mastroberardino
2013,France,Bandol,Cuvée Cros du Loup,92,25 ,Provence,Les Vignobles Gueissard
2013,Italy,Chianti Superiore,Cerretello,88,15 ,Central Italy,Pieve de  Pitti
2013,France,Alsace,Rittersberg,89,45 ,Alsace,Domaine Bernhard & Reibel
2013,France,Sancerre,Origine Blanc,87,30 ,Loire Valley,Domaine Matthias et Emile Roblin
2013,France,Coteaux d Aix en Provence,Cuvée Marina,88,23 ,Provence,Commanderie de la Bargemone
2013,Italy,Chianti,San Enrico,87,15 ,Central Italy,Tenuta La Gigliola
2013,Italy,Toscana,Guidalberto,93,56 ,Central Italy,Tenuta San Guido
2013,France,Moulin à Vent,Le Clos du Moulin à Vent,93,80 ,Beaujolais,Domaine Labruyère
2013,France,Saint Joseph,Les Reines,91,44 ,Rhône Valley,Gilles Flacher
2013,France,Côtes du Rhône Villages,Les Becs Fins,88,21 ,Rhône Valley,Tardieu Laurent
2013,Italy,Chianti Classico,Turris,86,30 ,Central Italy,Luiz Barichello
2013,France,Alsace,Collection,88,21 ,Alsace,Kuentz Bas
2013,France,Alsace,Harth,89,24 ,Alsace,Robert Karcher et Fils
2013,Italy,Menfi,Dietro Le Case,87,22 ,Southern Italy,Marilena Barbera
2013,France,Fleurie,La Madonne,89,21 ,Beaujolais,Domaine Chaintreuil
2013,France,Côtes de Provence,Les Papilles,87,18 ,Provence,Les Vignobles Gueissard
2013,Italy,Soave Superiore,Monte San Piero,89,24 ,Northeastern Italy,Sandro de Bruno
2013,France,Alsace,Leimental,92,35 ,Alsace,Domaine Barmès Buecher
2013,France,Côtes de Provence,Romance,87,14 ,Provence,Château de Berne
2013,France,Muscadet Sèvre et Maine,Château de Goulaine Sur Lie,86,15 ,Loire Valley,Marquis de Goulaine
2013,Italy,Barbaresco,Cottà,92,50 ,Northwestern Italy,Sottimano
2013,France,Alsace,Pfersigberg Grand Cru,94,40 ,Alsace,Martin Schaetzel
2013,France,Costières de Nîmes,Les Piliers,92,17 ,Rhône Valley,Michel Gassier
2013,Italy,Barolo,Rocche dell Annunziata,95,75 ,Northwestern Italy,Mauro Veglio
2013,Italy,Terre Siciliane,C D C ,87,18 ,Southern Italy,Baglio del Cristo di Campobello
2013,Italy,Barbaresco,Valeirano,87,100 ,Northwestern Italy,La Spinetta
2013,Italy,Etna,Norma Rosso,87,24 ,Southern Italy,Cantine Valenti
2013,Italy,Lugana,Menasasso Riserva,88,19 ,Northwestern Italy,Selva Capuzza
2013,France,Alsace,Engelberg Grand Cru,94,45 ,Alsace,Domaine Pfister
2013,Italy,Fiano di Avellino,Gaudium,87,20 ,Southern Italy,I Capitani
2013,France,Châteauneuf du Pape,Les Sinards,92,45 ,Rhône Valley,Famille Perrin
2013,France,Beaujolais Villages,Vieilles Vignes,85,18 ,Beaujolais,Château de la Terrière
2013,France,Chinon,Le Grand Bouqueteau,87,16 ,Loire Valley,Château du Coudray Montpensier
2013,France,Alsace,Altenberg de Bergbieten Grand Cru,94,33 ,Alsace,Domaine Roland Schmitt
2013,Italy,Vernaccia di San Gimignano,Vigna ai Sassi Riserva,93,23 ,Central Italy,Tenuta Le Calcinaie
2013,France,Alsace,Brand Grand Cru,94,24 ,Alsace,Charles Sparr
2013,Italy,Irpinia,Faius,87,27 ,Southern Italy,I Capitani
2013,France,Côtes de Provence Sainte Victoire,Zaéllo,86,20 ,Provence,Domaine Terre de Mistral
2013,Italy,Gavi,Monterotondo del Comune di Gavi,88,45 ,Northwestern Italy,Villa Sparina
2013,Italy,Barolo,Gabutti,87,49 ,Northwestern Italy,Sordo
2013,Italy,Barolo,Prapò,96,130 ,Northwestern Italy,Ceretto
2013,Italy,Chianti Classico,Riserva di Fizzano Single Vineyard Gran Selezione,91,38 ,Central Italy,Rocca delle MacÃ¬e
2013,France,Pessac Léognan,La Clarté de Haut Brion,93,107 ,Bordeaux,Domaine Clarence Dillon
2013,Italy,Dogliani Superiore,Siri d Jermu,90,35 ,Northwestern Italy,Pecchenino
2013,Italy,Collio,Cicinis,87,60 ,Northeastern Italy,Attems
2013,Italy,Barolo,Cerequio,93,79 ,Northwestern Italy,Batasiolo
2013,Italy,Chianti Colli Fiorentini,Riserva,89,25 ,Central Italy,Fattoria Torre a Cona
2013,France,Côte Rôtie,L Eglantine,90,75 ,Rhône Valley,Ferraton Pere et Fils
2013,France,Alsace,Zotzenberg Grand Cru,93,34 ,Alsace,Boeckel
2013,Italy,Cannonau di Sardegna,Tonaghe,89,13 ,Southern Italy,Contini
2013,Italy,Bolgheri Superiore,Atis,90,68 ,Central Italy,Guado al Melo
2013,Italy,Veronese,Massifitti,90,30 ,Northeastern Italy,Suavia
2013,France,Alsace,Tradition,85,21 ,Alsace,Cave de Turckheim
2013,France,Alsace,Fronholz,92,57 ,Alsace,Domaine Ostertag
2013,Italy,Soave Classico,San Michele,88,15 ,Northeastern Italy,Ca  Rugate
2013,Italy,Sicilia,Coste al Vento,86,28 ,Southern Italy,Marilena Barbera
2013,France,Madiran,Laplace,93,15 ,Southwest France,Château d Aydie
2013,Italy,Lambrusco Grasparossa di Castelvetro,Col Sassoso,86,18 ,Central Italy,Cavicchioli
2013,France,Ladoix,La Micaude Premier Cru,90,50 ,Burgundy,Capitain Gagnerot
2013,France,Gaillac,Esquisse,86,18 ,Southwest France,Domaine Rotier
2013,Italy,Verdicchio dei Castelli di Jesi,Soteria,87,14 ,Central Italy,Vigna degli Estensi
2013,France,Vin de France,Aramis,85,10 ,France Other,Château d Aydie
2013,Italy,Barolo,Villero,96,96 ,Northwestern Italy,Brovia
2013,France,Alsace,Hatschbourg Grand Cru,88,30 ,Alsace,Joseph Cattin
2013,France,Sancerre,La Chapelle des Augustins,92,30 ,Loire Valley,Henri Bourgeois
2013,France,Crémant d Alsace,Blanc de Blancs,91,20 ,Alsace,Boeckel
2013,France,Bordeaux Supérieur,Heritage,83,15 ,Bordeaux,Château Lamothe Vincent
2013,Italy,Torgiano Rosso Riserva,Santa Caterina,89,30 ,Central Italy,Brocatelli Galli
2013,France,Brouilly,Eté Indien,86,18 ,Beaujolais,Vignerons de Bel Air
2013,France,Muscadet Sèvre et Maine,Domaine de la Tourmaline Sur Lie,90,16 ,Loire Valley,Gadais Père et Fils
2013,France,Corton,Clos des Fietres,94,140 ,Burgundy,Au Pied du Mont Chauve
2013,Italy,Alto Adige,Breitbacher Vernatsch,87,15 ,Northeastern Italy,Castelfeder
2013,Italy,Lugana,Terecrea,89,18 ,Northwestern Italy,Pilandro
2013,France,Chablis,Les Clos Grand Cru,97,69 ,Burgundy,Domaine Jean Paul et Benoît Droin
2013,France,Crémant d Alsace,Plaisir Perlant Extra Brut,91,30 ,Alsace,Domaine Charles Frey
2013,France,Givry,Clos Salomon Premier Cru,90,45 ,Burgundy,Domaine Clos Salomon
2013,Italy,Chianti Classico,Rubiolo,88,20 ,Central Italy,Gagliole
2013,Italy,Toscana,Non Confonditur,88,26 ,Central Italy,Argiano
2013,France,Touraine,Cuvée DA,85,12 ,Loire Valley,Danielle de l Ansée
2013,Italy,Soave Classico,Runcaris,87,13 ,Northeastern Italy,Fattori
2013,Italy,Soave Classico,Salvarenza Vecchie Vigne,90,38 ,Northeastern Italy,Gini
2013,Italy,Terre Siciliane,L Asispadi,85,13 ,Southern Italy,Privitera
2013,France,Chablis,Montmains Premier Cru,92,25 ,Burgundy,La Chablisienne
2013,Italy,Etna,Bianco,89,25 ,Southern Italy,Le Vigne di Eli
2013,Italy,Fiano di Avellino,Ventidue,93,35 ,Southern Italy,Villa Raiano
2013,Italy,Colli Trevigiani,Fondamentale Zulle,91,15 ,Northeastern Italy,Marchiori
2013,France,Viré Clessé,Quintaine,88,50 ,Burgundy,Domaine Guillemot Michel
2013,France,Pouilly Fuissé,Les Crays,88,35 ,Burgundy,Domaine Carrette
2013,Italy,Lugana,Selva,91,33 ,Northwestern Italy,Selva Capuzza
2013,France,Coteaux Varois en Provence,iPink,86,20 ,Provence,Château de l Escarelle
2013,Italy,Alto Adige,Sanct Valentin Riserva,91,38 ,Northeastern Italy,Cantina Produttori San Michele Appiano
2013,France,Côtes de Provence,Nuit Blanche en Provence,87,15 ,Provence,Mas de Cadenet
2013,Italy,Campania,Terra di Lavoro,89,90 ,Southern Italy,Galardi
2013,France,Gevrey Chambertin,Clos Saint Jacques Premier Cru,95,208 ,Burgundy,Louis Jadot
2013,France,Vin de France,Samsó Seulle,87,23 ,France Other,Frédéric Brouca
2013,France,Côtes de Provence,Major,86,29 ,Provence,Château Carpe Diem
2013,Italy,Cannonau di Sardegna,Primo Scuro,88,17 ,Southern Italy,Mesa
2013,France,Bordeaux Blanc,La Croix Barton,84,13 ,Bordeaux,Schröder & SchÃ¿ler
2013,Italy,Lugana,Madonna della Scoperta Riserva,86,29 ,Northwestern Italy,Perla del Garda
2013,Italy,Barbaresco,Sanadaive,94,30 ,Northwestern Italy,Adriano Marco & Vittorio
2013,France,Côtes du Lot,Chevalier Famaey,84,12 ,Southwest France,Château Famaey
2013,Italy,Barolo,Scarrone Vigna Mandorlo,94,75 ,Northwestern Italy,Giacosa Fratelli
2013,Italy,Barolo,Paiagallo,94,100 ,Northwestern Italy,Mirafiore
2013,Italy,Barbera d Alba,Pelisa,89,20 ,Northwestern Italy,Monchiero Carbone
2013,Italy,Falanghina del Beneventano,Vico Riviera,86,16 ,Southern Italy,Nativ
2013,Italy,Chianti Classico,Campopazzo Riserva,88,27 ,Central Italy,Castello di Monterinaldi
2013,Italy,Chianti Classico,Riserva,91,40 ,Central Italy,I Sodi
2013,France,Côtes du Rhône,Nature,85,15 ,Rhône Valley,Famille Perrin
2013,France,Côtes du Rhône,Réserve,85,11 ,Rhône Valley,Famille Perrin
2013,France,Chassagne Montrachet,Les Chenevottes Premier Cru,92,127 ,Burgundy,Chanson Père et Fils
2013,France,Alsace,Steinert Grand Cru,87,40 ,Alsace,Biecher & Schaal
2013,Italy,Montepulciano d Abruzzo,Illico,87,22 ,Central Italy,Illuminati Dino
2013,France,Alsace,Clos Zisser Kirchberg de Barr Grand Cru,89,26 ,Alsace,Klipfel
2013,France,Muscadet Côtes de Grandlieu,Le Clos de la Butte Sur Lie,87,16 ,Loire Valley,Domaine de l Aujardière
2013,Italy,Greco di Tufo,Cutizzi,91,31 ,Southern Italy,Feudi di San Gregorio
2013,France,Macon Bussières,Domaine du Vieux Puits,86,18 ,Burgundy,Domaine Thierry Drouin
2013,France,Alsace,Schoenenbourg Grand Cru,88,34 ,Alsace,Dopff Au Moulin
2013,Italy,Maremma Toscana,Monsalaia,86,13 ,Central Italy,Castellani
2013,Italy,Terre Siciliane,Jardinu,89,60 ,Southern Italy,Coste Ghirlanda
2013,France,Cahors,Clos Triguedina,87,34 ,Southwest France,Jean Luc Baldès
2013,France,Cahors,Tradition,88,16 ,Southwest France,Château Eugénie
2013,Italy,Barolo,Carobric,93,72 ,Northwestern Italy,Paolo Scavino
2013,France,Alsace,Cuvée Particulière,84,17 ,Alsace,Jean Marc Bernhard
2013,Italy,Amarone della Valpolicella Classico,Simison,90,90 ,Northeastern Italy,Arduini
2013,France,Alsace,Hengst Grand Cru,92,48 ,Alsace,Domaine Barmès Buecher
2013,France,Beaune,Coucherias Premier Cru,92,100 ,Burgundy,Domaine Pierre Labet
2013,Italy,Toscana,La Pineta,89,60 ,Central Italy,Podere Monastero
2013,Italy,Etna,ArcurÃ¬a Rosso,93,36 ,Southern Italy,Graci
2013,Italy,Barolo,del Comune di Serralunga d Alba,90,40 ,Northwestern Italy,Cantina del Nebbiolo
2013,Italy,Barbera d Alba,Affinato in Carati,90,23 ,Northwestern Italy,Paolo Scavino
2013,France,Alsace,Eichberg Grand Cru,92,48 ,Alsace,Domaine Zinck
2013,Italy,Rosso di Montalcino,Bellarina,87,30 ,Central Italy,Tenute Niccolai
2013,France,Bordeaux Blanc,Le Duo,84,15 ,Bordeaux,Château des Tourtes
2013,Italy,Verdicchio dei Castelli di Jesi Classico Superiore,Podium,91,25 ,Central Italy,Garofoli
2013,Italy,Friuli Aquileia,Superiore,90,17 ,Northeastern Italy,Tenuta Cà Bolani
2013,France,Alsace,Brand Grand Cru,93,35 ,Alsace,Domaine Charles Baur
2013,France,Saint Chinian,Causse du Bousquet,91,25 ,Languedoc Roussillon,Mas Champart
2013,Italy,Terre Siciliane,BDP Y,86,14 ,Southern Italy,Baglio di Pianetto
2013,Italy,Barbaresco,Gallina,88,60 ,Northwestern Italy,Oddero
2013,Italy,Romagna,Il Nespoli Riserva,87,27 ,Central Italy,Podere dal Nespoli
2013,Italy,Soave Classico,Pressoni,90,16 ,Northeastern Italy,Cantina del Castello
2013,Italy,Barolo,Bussia,97,55 ,Northwestern Italy,Giacomo Fenocchio
2013,Italy,Barbaresco,Gallina,90,100 ,Northwestern Italy,La Spinetta
2013,Italy,Barolo,Pernanno,88,70 ,Northwestern Italy,Cascina Adelaide
2013,Italy,Ruché di Castagnole Monferrato,Laccento,87,39 ,Northwestern Italy,Montalbera
2013,Italy,Aglianico del Vulture,Damaschito,87,30 ,Southern Italy,Grifalco
2013,France,Brouilly,Château de Saint Lager,87,18 ,Beaujolais,Château de Pizay
2013,France,Crémant d Alsace,Brut Zéro,93,39 ,Alsace,Zusslin
2013,France,Chablis,Les Clos Grand Cru Cuvée Clos des Hospices,96,142 ,Burgundy,Domaine Christian Moreau Père et Fils
2013,Italy,Barolo,Brea Vigna Cà Mia,97,96 ,Northwestern Italy,Brovia
2013,France,Sancerre,Les Baronnes,89,25 ,Loire Valley,Henri Bourgeois
2013,France,Alsace,Calcaire,92,55 ,Alsace,Domaine Zind Humbrecht
2013,Italy,Greco di Tufo,Loggia della Serra,87,23 ,Southern Italy,Terredora
2013,Italy,Barolo,Cannubi,98,60 ,Northwestern Italy,Brezza
2013,Italy,Terre Siciliane,Contrada P,94,80 ,Southern Italy,Passopisciaro
2013,Italy,Trentino,Simboli,87,13 ,Northeastern Italy,La Vis
2013,Italy,Barolo,Mosconi,88,75 ,Northwestern Italy,Rocca Giovanni
2013,Italy,Barbera d Alba,Bric du Luv,89,45 ,Northwestern Italy,Ca  Viola
2013,France,Mâcon Villages,Domaie Touzot,86,15 ,Burgundy,Cave des Vignerons de Mancey
2013,Italy,Barbaresco,Martinenga,87,50 ,Northwestern Italy,Tenute Cisa Asinari dei Marchesi di Gresy
2013,Italy,Barbaresco,Gallina,87,50 ,Northwestern Italy,Prinsi
2013,Italy,Cerasuolo di Vittoria Classico,Vigna di Pettineo,89,18 ,Southern Italy,Vigna di Pettineo
2013,Italy,Barolo,del Comune di Barolo Essenze,89,70 ,Northwestern Italy,Vite Colte
2013,Italy,Barolo,del Comune di Barolo,88,95 ,Northwestern Italy,Marchesi di Barolo
2013,France,Mâcon Villages,La Côte Blanche,85,12 ,Burgundy,Cave de Lugny
2013,Italy,Toscana,Bacco in Toscana,87,18 ,Central Italy,Guado al Melo
2013,France,Muscadet Sèvre et Maine,Domaine de l Aurière Sur Lie,85,12 ,Loire Valley,Les Vignerons des Terroirs de la Noëlle
